,Country,Import.items,Trade.flow,Taxon,Mean.Trophic.Level,Total.production,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3946,South Africa,Atlantic salmon and Danube salmon,Imports,Fish,4.5,28099.47,0,0,0,0,0,0,0,0,0,29,0,0,55,0,20,0,0,0,1,8,226,165,202,266,269,411,484,658,780,459,565,548,473,594,342,589,1859,2404,2841,2437,2444,2221,3310,3439.47
3947,South Africa,Bigeye tuna,Imports,Fish,4.5,1165.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,47,20,8,50,43,9,10,45,210,124,69,174,124,123,96.73
3948,South Africa,Swordfish,Imports,Fish,4.5,2362.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202.5,522,134.75,7.5,21,0,203,253,0,3,0,2,13.93
3949,South Korea,Tilapia,Imports,Fish,2.044832904,30395.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.75,1656.25,2205,1761.25,2795,2410,1726.25,1906.25,2158.75,2345,2288.25,1280,1378.25,1300.5,1310.25,1430.25,1555.71
3950,South Korea,Milkfish,Imports,Fish,2.4,11903.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,232,137,144,110,178,699,892,511,541,265,382,616,500,408,533,470,421,875,1064,1247,1630.76
3951,South Korea,Carps,Imports,Fish,2.425423625,154112.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,3,324,548,9080,11819,14406,16552,17025,14314,10254,7672,7718,4909,4490,4036,3864,3441,3725,3498,3544,3191,3068,3322,3248.73
3952,South Korea,Crustacean,Imports,Crustacean,2.5,3806565.318,1212.05,760.83,104.91,203.99,41.94,480.56,229.03,1496.91,4692.77,2843.9,5170.03,6555.9701,7295.8641,3528.2335,4719.0304,2955.7112,4224.2335,6203.7101,16363.494,13680.8046,20904.568,47875.7113,40364.7412,62482.0354,77888.8453,92337.1134,129903.8187,143022.0013,171726.0455,155437.6335,187218.2151,185407.3925,155532.1567,149054.0703,144340.3312,164193.011,193961.6857,165205.7894,173394.1427,221454.5863,233686.6722,248036.1601,275890.1655,284484.4542
3953,South Korea,Carps and eels and snakeheads,Imports,Fish,2.54046911,721.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.25,0,63.75,63.75,151.25,232.5,193.9875
3954,South Korea,Tilapia and catfish and carp,Imports,Fish,2.543419164,3053.6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.82,250.19,379.39,505.04,618.13,525.07,293.8,220.2386
3955,South Korea,Pilchards Sardinops spp.,Imports,Fish,2.8,4161.5434,0,0,0,0,0,0,0,0,0,0,0,0,74.48,2.66,90.44,13.3,13.3,5.32,0,13.3,2.66,5.32,2.66,39.9,53.2,156.94,127.68,138.32,210.14,125.02,202.16,369.74,234.08,191.52,148.96,162.26,164.92,98.42,244.72,183.54,218.12,420.28,207.48,240.7034
3956,South Korea,Freshwater fish,Imports,Fish,2.802763992,5238.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,5,88,1270,1474,43,61,869,6,0,0,0,483,3,10,547,11,0,32,309.89
3957,South Korea,Pilchards Sardinops spp. and Sardinellas,Imports,Fish,2.857185507,1992,0,0,180,0,0,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,South Korea,Sardine and sardinella and sprat,Imports,Fish,2.937098662,245400.14,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2574,1284,2082,1260,4778,9906,6960,8327,2289,3203,6486,13073,8273,11590,10155,10179,8656,9547,6690,8155,10633,10591,7730,4775,7244,5696,9496,13090,10776,29519.14
3959,South Korea,Cephalopod,Imports,Cephalopod,3,3985702.343,0,6055.32,12589.98,12896.24,8079,2173,9505.82,8585,10704,17206.82,5754.38,5924,30832.48,13951.46,25710.3,49002.62,51865.82,47312.76,60931.02,59806.14,120178.1,120801.32,46337.34,85227,85827.46,87251.58,94745.94,92356.86,121598.8,127613.94,143044.48,155005.16,123280.24,119140.3,132936.94,146303.18,168291.18,154927.54,201458.6,197516.56,214472.32,241277.2,291327.66,275896.4828
3960,South Korea,Clupeoids,Imports,Fish,3.015317924,641.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,27.5,0,0,30,22.5,0,30,85,65,50,125,85,40,15,15,0,0,0,0,30,0,0,0,15,0,1.15
3961,South Korea,Sandeel,Imports,Fish,3.1,623.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.12,31.02,0,256.62,11.28,31.02,33.84,0,0,163.56,0,0,0,0,50.76,0,0,0,0,0,0,0,0,0
3962,South Korea,Sandlance,Imports,Fish,3.106266379,1381545.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60363,167036,126107,65227,70904,64198,87098,72507,28064,22489,13592,46479,41542,49149,80983,70693,90888,57766,86255,80205.1
3963,South Korea,Anchovy,Imports,Fish,3.128266791,97615.4414,0,510.42,39.48,0,2.82,5.64,0,0,0,0,2.82,8.46,25.06,7.98,1670.92,45.22,58.52,61.66,405.54,1357.96,1660.34,1085.06,581.5,1203.02,6828.6,6072.68,8257.48,1684.32,4675.76,9541.74,9378.96,8659.28,4063.58,5001.8,7967.9,3063.7,2743.08,3297.34,2733.2,1104.56,984.58,1129.82,696.14,998.5014
3964,South Korea,Anchovies and Indian mackerels and seerfishes,Imports,Fish,3.140476663,70029.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5287,26900,37842.45
3965,South Korea,Common sole,Imports,Fish,3.2,21141.9,0,0,0,0,0,0,0,0,0,0,0,0,920,69,24,489,0,2,934,995,986,1984,471,539,1108,683,1770,1400,1886,1365,1398,944,492,605,163,262,133,15,50,78,136,421,506,313.9
3966,South Korea,European plaice,Imports,Fish,3.2,239319.25,0,0,0,0,0,0,0,0,0,0,0,0,91706,61958,23914,6462,14171,988,232,0,440,485,2192,1112,5094,2152,2102,1846,2781,1053,1440,2810,2563,3658,2868,699,759,472,214,478,581,2081,1313,695.25
3967,South Korea,Eels,Imports,Fish,3.230736926,58885.539,0,0,0,0,0,0,0,0,61,48,15,13,158,0,0,0,0,2.66,14.3,2,55.58,197.98,232.32,2939.54,3012.42,6242.16,6079.94,5605.7,6721.7,2198.3,2385.54,847.62,2930.6,510.44,3580.28,937.58,348.54,1096.22,1591.2,1329.44,1522.94,2343.44,3124.28,2737.819
3968,South Korea,Smelt,Imports,Fish,3.271334517,2596.05,0,0,16,66,127,105,83,166,46,71,43,124,0,90,89,4,8,11,21,13,88,441,663,46,0,22,8,3,22,4,1,1,9,2,0,2,0,0,0,108,17,0,52,24.05
3969,South Korea,Herring,Imports,Fish,3.300155675,357699.2593,9747,4878.94,12341.22,6325.12,8204.42,10894,10371,6742.38,6620,17971,12044,11032,8205.04,10694,7538.66,5657.32,6254.66,3031.66,4906.66,3471.2,3276.32,3627.66,20461.66,8632.66,4349.66,8804.66,5637.98,7262.82,6651,5064,8758,4144,2196,2976,2113.5,9256,6411.5,17636,23278.5,3539.66,3804,5860.17,3373.11,23654.1193
3970,South Korea,Plaice,Imports,Fish,3.395206811,18815.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5,112.5,0,23.75,151.75,5,91,31.25,269.25,257.75,469.75,272,324.5,654.25,405.75,666.5,517.25,483.25,759.5,831.5,603.75,1061.25,1210,958.75,1260,1485,1862.5,2028.75,2005.3125
3971,South Korea,Jack and horse mackerel,Imports,Fish,3.399612863,239473.143,0,390,0,23,0,0,0,0,0,42.56,0,0,2716,2054,824,2517,2991,1940,1417.32,8028,7651,17681,4392,11677,7011.32,12053.98,11773,24797,13688,20292,11597.66,6157.98,2524.3,4139.3,8196.3,4636.66,9930.32,3571.64,4557.32,4122.28,6456.4,5436.4,6291.22,7896.183
3972,South Korea,Atka mackerel,Imports,Fish,3.4,430762.79,0,0,0,0,0,0,0,0,0,0,0,0,12149,169,3433,4081,14333,17967,16794,12474,23011,15669,9872,18315,13424,20804,15175,12950,17569,13668,16950,15835,15142,20030,11938,16265,16235,9763,14285,13883,8264,9914,11727,8674.79
3973,South Korea,Chub mackerel,Imports,Fish,3.4,39622,0,141,0,130,44,0,0,0,0,463,0,0,120,615,2290,2019,4919,4300,4200,814,1909,3894,341,1627,1904,2596,1871,158,3194,382,132,114,366,744,207,128,0,0,0,0,0,0,0,0
3974,South Korea,Fish,Imports,Fish,3.441211613,4809173.579,10220.21,5136.32,12899.49,18388.14,8002.07,6125.35,7394.74,15151.25,18089.13,23114.99,25829.63,90292.3,34727.79,42504.42,10683.42,12833.06,19760.03,38742.01,46805.65,57375.4,50498.26,62111.4,47955.5,180731.6,107789.53,147385.68,165154.79,172615.14,157730.64,200527.95,204950.65,235719.35,190708.63,185682.83,201893.57,199214.4,191473.91,197915.88,205783.9,206681.21,219603.9,248497.49,266493.58,257978.3894
3975,South Korea,Mackerel,Imports,Fish,3.499079624,831631.4284,0,845,0,0,0,0,0,0,0,0,150,0,839.5,2232.78,1449,3100,4763.46,1143,3356.58,2512.66,2691.66,5798.66,4833.66,22413.66,24266.32,50916.66,37621.6,30850.2,47796.68,19645.52,39947.06,50178.52,30407.58,29456.3,42515.86,60956.7,32236.82,16715.74,33666.74,51665.72,45052.04,45522.04,42573.68,43510.0284
3976,South Korea,Sockeye salmon,Imports,Fish,3.5,1521.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,39,52,29,0,4,0,5,4,96,413,58,13,55,213,459,8,10.88
3977,South Korea,Seabass,Imports,Fish,3.577543698,139.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,20,0,0,0,0,0,1,0,3,1,0,0,0,0,11,14,21,0,0,34,2,6,11,4,1,0,0.04
3978,South Korea,Catfish,Imports,Fish,3.596586846,14963.4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.25,1778.75,1844.5,1725,1938,1735.5,1921.25,2449.2475
3979,South Korea,Alaska pollock,Imports,Fish,3.6,5800245.106,0,998,11320,26274,17741,17866,14807.16,25463.44,32940,19947.64,46293.82,110984,104718.25,66202,74387.25,117489.75,69166.25,54761.07,50151.5,52598.1,102758.56,81232.53,50209.64,110804.32,106724.81,116648.05,212235.89,304583.35,255130.17,237786.32,229532.43,266551.07,217145.16,209426.55,268600.32,262447.25,256145.72,230669.21,210450.5,223040.28,253909.53,252573.18,248707.87,178823.1662
3980,South Korea,Pomfret and ocean breams,Imports,Fish,3.606461891,223.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,37,0,2,15,8,13,21,2,3,0,3,0,1,0,7,0,0,1,12,40,31,17,0.92
3981,South Korea,Seabream,Imports,Fish,3.639030054,71329.89,0,0,0,0,0,0,0,0,0,0,0,0,90,60,86,307,36,66,1862,1229,2169,1397,762,2086,2559,2681,4005,3929,3737,3602,3466,3174,3225,3729,2680,2070,3527,2500,2066,3202,2757,3020,2646,2604.89
3982,South Korea,Pacific sauries,Imports,Fish,3.7,3147.1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,34.58,0,0,2.66,5.32,5.32,0,0,13.3,15.96,2.66,2859.5,0,0,0,7.98,0,170.24,10.64,0,10.64,0,5.6924
3983,South Korea,Saury,Imports,Fish,3.701225838,843125.82,0,0,0,0,9,6,1,54,528,535,511,268,1041,5635.4,761,497,323,28,560,41,2901,6566,347,333,557,15713,27220,30576,44189,45049,56386,42847,40371,59904,43436,51530,53056,45980,56182,59593,42050,35189,35409,36943.42
3984,South Korea,Croaker,Imports,Fish,3.735471411,1106012.29,0,0,0,0,0,0,0,0,0,0,0,0,132,482,667,1463,1447,2710,2270,1091,2858,11267,20551,56530,62054,72991,57702,59815,57500,63946,58791,56032,47868,44473,48462,40968,34716,35166,35614,39953,49981,42679,49009,46824.29
3985,South Korea,Puffer,Imports,Fish,3.741265375,154158.94,0,0,0,0,0,0,0,0,0,1,3,8,27,69,56,640,101,299,2193,1841,2627,2035,1935,5453,5275,9246,8617,5521,6986,6300,9122,8406,6673,7106,7509,5550,5784,7021,6344,6028,7127,5980,6911,5364.94
3986,South Korea,Demersal fish,Imports,Fish,3.74312709,21568.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,458,245,1473,1680,1036,1739.75,943.25,992,1329.25,1230.25,1258,738,998,961,659,786,683,653,821,574,583,724,684.93
3987,South Korea,Sablefish,Imports,Fish,3.8,3374.92,0,0,0,0,0,0,0,0,0,0,0,0,102,204,0,25,164,140,119,560,62,38,47,128,83,100,121,76,116,80,203,124,100,82,108,87,100,35,64,43,50,45,120,48.92
3988,South Korea,Coastal fish,Imports,Fish,3.817951401,541245.0242,0,0,0,0,0,53,0,13,180,157,526,1601,21.28,6.25,280,38.75,83.46,393.37,484.55,910.54,4582.82,4652.65,4748.69,9071.77,14391.56,20882.92,25561.77,24931.13,31049.99,30202.85,35307,33512.95,28297.85,29476.68,25324.03,27672.46,25536.98,25454.32,24953.56,22614.52,23640.58,22960.35,20938.2,20731.1942
3989,South Korea,Saltwater fish,Imports,Fish,3.817951401,489046.16,0,0,0,0,6,0,0,0,0,0,2,0,101,189,815,1183,877,2648,3243,4675,7136,8564,5070,10339,13504,15082,24361,27113,28668,20842,28424,29894,29144,22226,22803,18518,16625,18151,19412,19488,20827,21291,23613,24212.16
3990,South Korea,Southern bluefin tuna,Imports,Fish,3.9,4312.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,81,82,82,108,60,80,137,98,241,321,688,387,800,672,466.91
3991,South Korea,Flatfish,Imports,Fish,3.901795953,600292.0625,0,0,0,0,0,0,0,0,0,0,0,0,22,5,3947,10047,11299,29275,22797,29911,28772,9542,19340,21375,11322,17624,20084,11160,18494,14995,19530,13019,11617,18275,15014,24455,26355.5,24055,24111,27886.5,27220,29149,28961.5,30632.5625
3992,South Korea,Pacific redfishes,Imports,Fish,3.99099829,387494.56,0,0,0,0,0,0,0,0,0,0,0,0,12117,27754,17453,29425,15580,38277,18452,21693,15582,7243,3974,12967,10009,7947,10188,5407,7731,5638,7991,6325,4800,5641,8182,7947,7965,9994,7847,9639,11212,11732,10691,10091.56
3993,South Korea,Blue whitings,Imports,Fish,4.012942106,56721.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,119,7461,29821,1207,18084.4
3994,South Korea,Rays and skates Rajidae,Imports,Fish,4.035479217,284202.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766,8549,5080,6847,9175,8352,7535,12631,11039,10137,11201,10915,8904,8737,9151,9553,19397,19453,18190,22390,20050,17523,16262,7365.68
3995,South Korea,Amberjack,Imports,Fish,4.048501803,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,7,2,4,10,2,12,11,2,1,0,0,0,538,8,1,0,0,0,0,0,0,0,0
3996,South Korea,Trout,Imports,Fish,4.071212188,1011.1375,0,0,0,0,380.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,50,46.25,60,128.75,131.25,112.5,77.9375
3997,South Korea,Shark and ray and chimaera,Imports,Fish,4.07189503,104573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,5474,4810,8965,9452,8274,9574,9200,10318,8040,8779,8707,8432,13,0,0,0,0,0,0,0
3998,South Korea,Trout and char,Imports,Fish,4.073085713,34129.65,0,0,0,22,0,0,0,60,667,5,645,12,269,644,1,1,1,1,5,1,308,274,294,760,785,1022,2148,2067,2672,2485,2902,3123,3414,2488,1344,1713,1193,650,746,712,588,39,67,1.65
3999,South Korea,Cod,Imports,Fish,4.107251404,792539.3668,11.28,107,324,1127,4932,5976,15112,6642,6935,6012,9738,28359,28432.25,12451.75,23624.25,20939.75,25499.82,39525.25,29392.75,34199.75,42806.5,27543.14,11567.75,18685,14038.23,15489.49,17262.97,21931.85,17883.29,18348.88,14659.8,15905.51,14032.42,13937.01,18204.64,25305.28,22982.5,28530.04,19874.91,18504.95,22737.1,24824.84,21906.46,26235.9568
4000,South Korea,Cod and hake and haddock,Imports,Fish,4.136479753,15135.4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,15,0,0,15,115,82.5,165,0,0,0,0,0,0,2080.71,1320.73,1894,1616.07,1334.55,1358.08,2838.07,2225.7759
4001,South Korea,Pacific salmons,Imports,Fish,4.148078438,100082.03,0,2,172,285,434,2642,1567,2632,3638,2014,6423,4255,4267,1450,501,791,2665,1632,3438,3315,1012,881,3478,2617,2082,4407,2904,2232,1146,1152,1776,1317,1050,948,946,2783,962,2130,4188,4894,2261,3381,4022,5390.03
4002,South Korea,Grenadiers,Imports,Fish,4.161811924,61486.09,0,0,0,0,0,0,0,0,0,0,0,0,3982,8651,6300,6176,4708,8843,4450,2961,3085,3107,1642,3691,2243,807,450,79,13,9,47,55,0,81,17,1,0,22,0,0,0,39,27,0.09
4003,South Korea,Hake,Imports,Fish,4.210022623,25132.6825,0,0,0,0,0,0,0,0,0,0,0,0,157,0,12,236,259,177,104,119,31,927,269,294,950,2894,2173,1715,2996,3862,229,272,17,822,89,563,13.5,880,395.75,80,1106,1871,762,857.4325
4004,South Korea,Nile perch and snakeheads Channa spp.,Imports,Fish,4.216676745,138.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,72,0,1,0,12,6,7.89
4005,South Korea,Salmonids,Imports,Fish,4.228556346,15839.33,0,0,0,0,0,0,0,0,0,0,0,0,38,34,55,97,26,36,47,7,0,42,500,2386,2068,1099,709,386,830,2592,433,100,402,85,193,2902,671,0,2,11,0,88,0,0.33
4006,South Korea,Salmon,Imports,Fish,4.270007459,87058.6507,0,0,7.98,0,0,0,10,53.04,5,5,2.5,238.92,2.5,9.5,17.66,45,108.78,324.88,503.86,737.78,605.42,552.16,1176.18,710.14,1260.16,1096.42,1132.4,1262.26,1277.82,2752.6,2252.02,3691.9,2707.04,2301.8,2583.9,2814.14,1266.6,4307.1,10607.19,10655.28,8772.02,6067.95,8329.59,6804.1607
4007,South Korea,Albacore,Imports,Fish,4.3,5431.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,8,14,13,0,3,0,0,0,73,9,87,293,23,75,59,15,58,352,930,46,581,175,866,58,177,328,398,289,61.19
4008,South Korea,Saithe,Imports,Fish,4.3,223.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,1,0,18,8,0,0,0,0,78,1,0,7,0,0,0,22,0,14,2,2,4,10,4,4,0,0,3.97
4009,South Korea,Dogfish and other sharks,Imports,Fish,4.301918524,66547.97,0,0,0,0,0,0,0,0,0,0,0,0,647,274,210,292,332,425,999,1692,1917,2685,1462,2494,2249,3361,3472,2835,2453,3328,4012,3394,3370,3411,2538,1691,1204,1739,2571,1772,2880,2432.5,2263.75,2142.72
4010,South Korea,Conger,Imports,Fish,4.33361439,4208,0,0,0,0,0,0,0,0,0,0,0,0,489,148,183,341,181,286,123,60,177,20,44,108,191,177,572,126,127,162,134,151,111,15,104,9,7,36,0,119,0,0,7,0
4011,South Korea,Halibut,Imports,Fish,4.340660024,13257.14,0,0,0,0,0,0,0,0,0,0,0,0,726,7,83,128,57,254,146,366,142,176,176,43,72,132,203,69,97,255,102,166,218,375,1325,1041,660,2291,1294,690,679,338,562,384.14
4012,South Korea,Hairtails,Imports,Fish,4.385123866,746347.94,0,0,0,0,0,0,0,0,0,0,0,0,160,398,287,625,2264,647,1687,1325,716,12882,16247,23585,27616,48175,52181,47747,51584,45114,46207,41293,34110,35413,29360,28926,27192,29141,27786,28136,28730,23432,17723,15658.94
4013,South Korea,Skipjack tuna,Imports,Fish,4.4,46384.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1229,0,0,0,0,3559,2848,2394,854.94,807.58,2730.86,886.52,1254.76,463.2,386.22,405.46,678.28,812.3,1430.42,1165.02,1260.06,3401.46,3341.4,4618.54,2803.3,2507.44,3610.24,2935.173
4014,South Korea,Yellowfin tuna,Imports,Fish,4.4,58701.45,0,0,0,0,0,0,0,0,0,0,0,0,1317,1797,409,259,345,450,1094,485,42,2786,300,600,556,670,599,603,567,1293,1715,1176,2320,2887,2595,4817,4803,2695,1839,3158,3763,5842,4441,2478.45
4015,South Korea,Tuna,Imports,Fish,4.414193552,98627.3915,0,0,201,0,0,368,160,188,176,12,18,163,41,156,821,451,282,21,162.66,69.66,440.69,348.8,362.67,801.87,1104.19,1277.01,1499.94,2460.31,3271.37,4642.12,7995.03,6965.9,3376.4,2163.67,1470.36,3662.71,3558.16,4471.51,7702.16,6747.87,6107.82,7233.49,8887.18,8785.8415
4016,South Korea,Toothfish Dissostichus spp.,Imports,Fish,4.45642423,10063.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.25,3.75,2.5,28.75,5,250.5,474.5,604,612.75,668.25,696.5,698.5,888.5,1222,1487.75,862,832,665.225
4017,South Korea,Spanish mackerel,Imports,Fish,4.486398748,1353.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,47,0,19,68,53,24,390.96
4018,South Korea,Bonito Sarda spp.,Imports,Fish,4.490694235,703.7296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92,58.52,7.98,5.32,7.98,10.64,7.98,7.98,5.32,61.18,55.86,58.52,58.52,55.86,53.2,58.52,45.22,58.52,47.88,5.32,1.4896
4019,South Korea,Angler,Imports,Fish,4.5,590162.05,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,0,1065,3861,4318,8691,13477,10281,14076,16944,19613,25512,24865,26962,28239,30446,32386,31103,30428,30281,25992,21892,23103,26150,31206,27274,26805,28873,26300.05
4020,South Korea,Atlantic and Pacific bluefin tuna,Imports,Fish,4.5,14562.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,435,325,97,543,89,121,262,502,646,518,315,534,532,638,601,862,518,643,511,381,567,647,720,707,1338,1399.57
4021,South Korea,Atlantic salmon and Danube salmon,Imports,Fish,4.5,230500.02,0,0,0,0,0,0,0,0,0,0,0,0,5,0,102,252,173,269,368,806,1013,1357,713,1405,3334,2238,2885,2299,3846,3877,6238,7573,6515,8007,5761,10031,12732,14090,15790,20730,19756,22221,28777,27337.02
4022,South Korea,Bigeye tuna,Imports,Fish,4.5,52832.51,0,0,0,0,0,0,0,0,0,0,0,0,59,300,72,313,247,392,925,465,67,472,106,123,358,800,1052,903,840,1623,1725,3172,2731,2307,2178,3298,5610,3914,4101,3634,3303,3125,2765,1852.51
4023,South Korea,John dory,Imports,Fish,4.5,1776.15,0,0,0,0,0,0,0,0,0,0,0,0,627,431,68,0,0,0,0,0,168,14,0,0,8,13,17,44,44,0,16,16,0,0,0,15,47,0,14,98,82,0,0,54.15
4024,South Korea,Swordfish,Imports,Fish,4.5,62750.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.25,3743.5,5108,3302,1910.25,2010.5,3682,4288.5,5852.75,6566.5,7355.25,7669,9659.045
4025,South Sudan,Tilapia,Imports,Fish,2.044832904,972.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,132.5,230,106,28.25,0,134,229.32
4026,Spain,Tilapia,Imports,Fish,2.044832904,60979.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4304,5812.5,5345,7516.5,7748.25,6980.5,6259.5,6326.25,5204,5483.03
4027,Spain,Carps,Imports,Fish,2.425423625,1142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,30,287,0,3,0,0,7,62,22,58,47,69,22,22,4,13,121,18,37,131,23,3,11,7,6,54,75,5
4028,Spain,Crustacean,Imports,Crustacean,2.5,6464158.175,36316.3806,22249.5064,19257.2125,23903.1405,29154.7496,29146.0062,36172.6104,29520.1582,25565.7533,20589.5652,34784.7578,61024.005,82794.6316,84817.5079,101219.6647,113352.0852,115111.387,123491.9574,141004.9902,113495.0899,120695.7094,114606.0819,141816.0177,135383.3764,155890.5789,168753.6103,168241.1283,188729.8264,192498.5964,206991.3578,232894.1399,235478.7306,223022.6802,212119.282,227023.1323,233329.4724,276079.0237,268245.4544,275167.0896,290876.9081,288589.0997,298502.6487,284297.6211,281955.4492
4029,Spain,Carps and eels and snakeheads,Imports,Fish,2.54046911,11742.5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.5,675,995,2045,1348.75,1637.5,1983.75,1320.0875
4030,Spain,Tilapia and catfish and carp,Imports,Fish,2.543419164,1913.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.2,336.99,481.29,229.39,330.96,115.32,103.75,147.825
4031,Spain,Freshwater fish,Imports,Fish,2.802763992,438017.0075,0,0,0,0,0,27,20,21,29,47,44,59,489.25,659.5,1856,3957,4006.5,3822.25,5076.75,5322.75,10924.5,2939.5,4142.25,2879.75,6537.75,10069.75,6891,12392.25,23262.25,31613.25,46145.5,58869.5,82559.5,82352.25,5774,7170.5,2713.75,2875.25,2936,2528,1811.75,1627.25,1695.75,1868.7575
4032,Spain,Pilchards Sardinops spp. and Sardinellas,Imports,Fish,2.857185507,268410.94,0,0,0,0,0,0,0,0,0,0,0,0,132,44,365,1907,1235,971,1589,2365,5286,4821,7498,4397,6598,7203,6255,39044,20717,28895,5289,22337,6201,29163,31286,18401,4342,756,7121,1219,670,786,444,1073.94
4033,Spain,Sardine and sardinella and sprat,Imports,Fish,2.937098662,11027.0034,0,0,0,0,0,0,0,0,0,0,0,0,279.3,45.22,122.36,71.82,63.84,223.44,444.22,393.68,167.58,414.96,50.54,85.12,29.26,111.72,26.6,23.94,15.96,74.48,159.6,159.6,13.3,15.96,50.54,71.82,446.88,45.22,1165.08,1258.18,1127.84,1135.82,1133.16,1599.9634
